horizon,end_date,n_obs,ql_har,ql_harx,delta_ql,delta_ql_e4
6m,2023-11-07,10013,0.00029714923987165804,0.0002940986298550793,-3.050610016578747e-06,-0.030506100165787472
6m,2023-12-06,10034,0.00032467609471864545,0.0003157985498658476,-8.877544852797824e-06,-0.08877544852797824
6m,2024-01-09,10055,0.0003597806412688074,0.0003405608418076551,-1.9219799461152288e-05,-0.19219799461152287
6m,2024-02-07,10076,0.00040287980688787594,0.0003647113305263124,-3.816847636156352e-05,-0.3816847636156352
6m,2024-03-07,10097,0.00043775386251414234,0.00037728371967171546,-6.0470142842426874e-05,-0.6047014284242688
6m,2024-04-09,10118,0.00043973166672452645,0.00037757061636600417,-6.216105035852229e-05,-0.6216105035852229
6m,2024-05-09,10139,0.0004416411043620584,0.00037806296444514487,-6.357813991691351e-05,-0.6357813991691351
6m,2024-06-10,10160,0.0004443220864951616,0.00037957268347838105,-6.474940301678055e-05,-0.6474940301678055
6m,2024-07-09,10181,0.0004458451007453284,0.0003798367226674296,-6.600837807789884e-05,-0.6600837807789884
6m,2024-08-07,10202,0.0004472790365792073,0.00038016708383801167,-6.711195274119563e-05,-0.6711195274119564
6m,2024-09-06,10223,0.00044752550354514275,0.000379751123409865,-6.777438013527774e-05,-0.6777438013527773
6m,2024-10-07,10244,0.0004488674598140621,0.0003812730261532744,-6.75944336607877e-05,-0.675944336607877
6m,2024-11-05,10265,0.00044900310183119903,0.0003808079806055032,-6.819512122569583e-05,-0.6819512122569583
6m,2024-12-04,10286,0.00044889861367376635,0.0003819857593831323,-6.691285429063403e-05,-0.6691285429063403
6m,2025-01-07,10307,0.00044958598088394553,0.0003830161378208403,-6.656984306310521e-05,-0.6656984306310522
6m,2025-02-05,10328,0.00045002367693243727,0.00038348220086735436,-6.65414760650829e-05,-0.665414760650829
6m,2025-03-06,10349,0.0004524254644438112,0.0003857573656939966,-6.666809874981462e-05,-0.6666809874981462
6m,2025-04-04,10370,0.00045272468163002727,0.0003861746345089204,-6.65500471211069e-05,-0.6655004712110689
6m,2025-05-08,10391,0.0004532445155746605,0.000386661430118405,-6.658308545625551e-05,-0.6658308545625551
6m,2025-06-09,10412,0.000453991952937552,0.0003874142129885448,-6.657773994900719e-05,-0.6657773994900719
12m,1986-04-22,500,0.0005723347507793717,0.0006135566506843275,4.1221899904955814e-05,0.41221899904955817
12m,1986-05-22,521,0.0005750950668039716,0.0006134545309309348,3.835946412696317e-05,0.3835946412696317
12m,1986-06-23,542,0.0005748331161689161,0.0006108003486441305,3.596723247521435e-05,0.3596723247521435
12m,1986-07-22,563,0.0005672558046319933,0.0006016938793933981,3.4438074761404774e-05,0.34438074761404774
12m,1986-08-20,584,0.0005604829641819134,0.0005942810889696651,3.379812478775167e-05,0.3379812478775167
12m,1986-09-19,605,0.0005535689806582668,0.0005883199777311226,3.475099707285587e-05,0.3475099707285587
12m,1986-10-20,626,0.0005542390134608864,0.0005889922302488421,3.475321678795575e-05,0.3475321678795575
12m,1986-11-18,647,0.0005450923350098688,0.0005797875052341051,3.469517022423635e-05,0.3469517022423635
12m,1986-12-17,668,0.0005346315314043007,0.0005691154727034125,3.4483941299111765e-05,0.34483941299111764
12m,1987-01-21,689,0.0005245613486843554,0.0005587461880727127,3.418483938835736e-05,0.34184839388357363
12m,1987-02-19,710,0.0005168915867375698,0.0005506793037614514,3.378771702388164e-05,0.3378771702388164
12m,1987-03-20,731,0.0005073574180564619,0.000540549993644357,3.3192575587895085e-05,0.33192575587895085
12m,1987-04-22,752,0.0004970229780905218,0.0005294613812365692,3.243840314604734e-05,0.3243840314604734
12m,1987-05-22,773,0.0004859310876704277,0.0005175724299373634,3.1641342266935663e-05,0.3164134226693566
12m,1987-06-23,794,0.00047632944478851033,0.0005073201906847128,3.0990745896202496e-05,0.309907458962025
12m,1987-07-22,815,0.0004684305549960489,0.0004990067209930003,3.0576165996951414e-05,0.30576165996951415
12m,1987-08-20,836,0.0004610569240402085,0.0004912911703779084,3.0234246337699936e-05,0.3023424633769994
12m,1987-09-21,857,0.0004519094801123159,0.00048173993524760193,2.9830455135286017e-05,0.29830455135286016
12m,1987-10-21,878,0.0004428459109722203,0.000472235449602513,2.9389538630292657e-05,0.29389538630292655
12m,1987-11-19,899,0.0004331095123562564,0.0004619022622876315,2.879274993137506e-05,0.2879274993137506
12m,1987-12-18,920,0.0004248607264783696,0.00045276400166343537,2.790327518506578e-05,0.2790327518506578
12m,1988-01-21,941,0.00041798207335676804,0.0004454036410584303,2.742156770166223e-05,0.2742156770166223
12m,1988-02-19,962,0.00041001811693819714,0.00043688371866533584,2.6865601727138705e-05,0.26865601727138705
12m,1988-03-21,983,0.0004024208161668338,0.000428948441397765,2.6527625230931195e-05,0.26527625230931196
12m,1988-04-21,1004,0.0003978772639006193,0.0004238069232676778,2.5929659367058514e-05,0.25929659367058516
12m,1988-05-23,1025,0.00039187888495413695,0.00041736659113412913,2.5487706179992177e-05,0.25487706179992176
12m,1988-06-22,1046,0.00038708636719466587,0.00041209551246844026,2.500914527377439e-05,0.2500914527377439
12m,1988-07-21,1067,0.0003818869238381344,0.000406393532932295,2.4506609094160565e-05,0.24506609094160564
12m,1988-08-19,1088,0.00037673800057109184,0.00040075019608163683,2.4012195510544996e-05,0.24012195510544995
12m,1988-09-20,1109,0.00037281010181012446,0.00039627539909410116,2.34652972839767e-05,0.234652972839767
12m,1988-10-19,1130,0.00037006422261777293,0.0003929946955264997,2.2930472908726772e-05,0.2293047290872677
12m,1988-11-17,1151,0.00036866580397028873,0.0003909044579044883,2.223865393419954e-05,0.22238653934199543
12m,1988-12-16,1172,0.000365523624898871,0.000386920268162176,2.1396643263305005e-05,0.21396643263305004
12m,1989-01-19,1193,0.00036242696136052613,0.00038294061633896653,2.0513654978440406e-05,0.20513654978440407
12m,1989-02-17,1214,0.0003600763234703093,0.00037973009050818363,1.9653767037874307e-05,0.19653767037874306
12m,1989-03-20,1235,0.000356844573762228,0.00037571675962445574,1.8872185862227754e-05,0.18872185862227753
12m,1989-04-20,1256,0.0003531583550136663,0.0003712867854016279,1.812843038796161e-05,0.1812843038796161
12m,1989-05-22,1277,0.00034917880484634415,0.00036662922763937305,1.7450422793028903e-05,0.17450422793028902
12m,1989-06-21,1298,0.0003456322819902998,0.0003624385247929762,1.6806242802676417e-05,0.16806242802676416
12m,1989-07-20,1319,0.00034126977011211666,0.0003575477620742947,1.627799196217807e-05,0.16277991962178068
12m,1989-08-18,1340,0.00033627933618946536,0.00035347856771042734,1.7199231520961984e-05,0.17199231520961983
12m,1989-09-19,1361,0.00033141937225277765,0.00034954551011785593,1.8126137865078276e-05,0.18126137865078276
12m,1989-10-18,1382,0.0003272465531009399,0.0003445277937985346,1.7281240697594735e-05,0.17281240697594735
12m,1989-11-16,1403,0.00032296794292798126,0.00033958921453892114,1.6621271610939878e-05,0.16621271610939878
12m,1989-12-15,1424,0.000318508524267272,0.0003348398199308841,1.63312956636121e-05,0.163312956636121
12m,1990-01-18,1445,0.0003152497553558123,0.00033090302700978955,1.565327165397722e-05,0.15653271653977222
12m,1990-02-16,1466,0.00031695438851306166,0.00033005008850978086,1.3095699996719195e-05,0.13095699996719196
12m,1990-03-19,1487,0.00031736307504614056,0.0003324631596683729,1.5100084622232332e-05,0.15100084622232332
12m,1990-04-19,1508,0.0003145299012807291,0.0003313071662530676,1.6777264972338496e-05,0.16777264972338496
12m,1990-05-21,1529,0.0003107398327709702,0.00032697675154184306,1.6236918770872843e-05,0.16236918770872844
12m,1990-06-20,1550,0.0003075224057389629,0.00032309709230828574,1.557468656932285e-05,0.1557468656932285
12m,1990-07-19,1571,0.00030469654918986017,0.00031975795585178075,1.5061406661920579e-05,0.1506140666192058
12m,1990-08-17,1592,0.0003022737526264035,0.000316815866891952,1.4542114265548504e-05,0.14542114265548503
12m,1990-09-18,1613,0.00030019931345563126,0.0003142633519538993,1.4064038498268043e-05,0.14064038498268042
12m,1990-10-17,1634,0.0002981428437267862,0.00031190284487885587,1.3760001152069682e-05,0.1376000115206968
12m,1990-11-15,1655,0.00029638337700697707,0.00030978846243933224,1.3405085432355171e-05,0.1340508543235517
12m,1990-12-14,1676,0.0002949295189647977,0.0003080204334351641,1.30909144703664e-05,0.130909144703664
12m,1991-01-18,1697,0.00029382551461670266,0.0003066077748369942,1.2782260220291523e-05,0.12782260220291522
12m,1991-02-18,1718,0.0002928525814416025,0.0003053808784102275,1.252829696862497e-05,0.1252829696862497
12m,1991-03-19,1739,0.0002920575380050126,0.0003042300519692024,1.2172513964189802e-05,0.12172513964189803
12m,1991-04-22,1760,0.000291158854913148,0.0003030304616240312,1.1871606710883189e-05,0.11871606710883188
12m,1991-05-22,1781,0.000290178489234895,0.00030183319312242365,1.1654703887528661e-05,0.11654703887528661
12m,1991-06-21,1802,0.00028945412267613083,0.000300849663967671,1.1395541291540163e-05,0.11395541291540164
12m,1991-07-22,1823,0.0002884148608486411,0.0002997206972110601,1.130583636241902e-05,0.1130583636241902
12m,1991-08-20,1844,0.0002872236201125767,0.00029835611524128543,1.1132495128708718e-05,0.11132495128708718
12m,1991-09-19,1865,0.00028609687462583184,0.0002970397908950283,1.094291626919648e-05,0.1094291626919648
12m,1991-10-18,1886,0.0002848825036893035,0.0002956917066184877,1.080920292918417e-05,0.1080920292918417
12m,1991-11-18,1907,0.00028359463112848636,0.00029442013237606556,1.0825501247579202e-05,0.10825501247579201
12m,1991-12-17,1928,0.0002821634799986968,0.00029318917606710714,1.1025696068410332e-05,0.11025696068410332
12m,1992-01-20,1949,0.0002806723245084898,0.0002919291607352083,1.1256836226718528e-05,0.11256836226718528
12m,1992-02-18,1970,0.00027915532609430293,0.00029064183655530594,1.1486510461003008e-05,0.11486510461003008
12m,1992-03-18,1991,0.0002776600662352036,0.0002892955778339667,1.1635511598763102e-05,0.11635511598763101
12m,1992-04-16,2012,0.0002764927853945,0.00028811512560063946,1.1622340206139442e-05,0.11622340206139442
12m,1992-05-20,2033,0.0002756160764352267,0.0002872124691224792,1.1596392687252509e-05,0.11596392687252509
12m,1992-06-19,2054,0.00027477450893503846,0.0002862899319003463,1.1515422965307825e-05,0.11515422965307825
12m,1992-07-20,2075,0.0002741492607564609,0.0002853890347857548,1.1239774029293858e-05,0.11239774029293857
12m,1992-08-18,2096,0.00027391859165421494,0.00028478469874229493,1.0866107088079995e-05,0.10866107088079995
12m,1992-09-17,2117,0.0002737092058287739,0.00028429342517894183,1.0584219350167918e-05,0.10584219350167917
12m,1992-10-16,2138,0.00027357144294984327,0.0002837651259563081,1.0193683006464837e-05,0.10193683006464838
12m,1992-11-16,2159,0.0002735582940600659,0.00028338844307566186,9.830149015595984e-06,0.09830149015595983
12m,1992-12-15,2180,0.0002734048094731785,0.00028295954415606656,9.554734682888037e-06,0.09554734682888036
12m,1993-01-18,2201,0.00027311449188285,0.0002824479427164907,9.333450833640697e-06,0.09333450833640697
12m,1993-02-16,2222,0.00027271967115520757,0.00028198517454818266,9.265503392975091e-06,0.09265503392975091
12m,1993-03-17,2243,0.0002722861253628691,0.0002815364455454652,9.250320182596075e-06,0.09250320182596075
12m,1993-04-19,2264,0.00027167266310455335,0.00028094503550380904,9.272372399255695e-06,0.09272372399255695
12m,1993-05-19,2285,0.00027076635255644116,0.000280117559422679,9.351206866237843e-06,0.09351206866237843
12m,1993-06-18,2306,0.0002693047410591893,0.0002787927264147387,9.48798535554935e-06,0.09487985355549351
12m,1993-07-19,2327,0.00026775496892800346,0.0002772572102980298,9.502241370026334e-06,0.09502241370026333
12m,1993-08-17,2348,0.0002660685867419263,0.0002755691202410497,9.500533499123365e-06,0.09500533499123365
12m,1993-09-16,2369,0.00026437291940165206,0.0002738758045845042,9.502885182852139e-06,0.09502885182852139
12m,1993-10-15,2390,0.00026272244552065765,0.0002722071914494902,9.48474592883257e-06,0.09484745928832569
12m,1993-11-15,2411,0.0002612415890087672,0.00027065911536082693,9.41752635205971e-06,0.0941752635205971
12m,1993-12-14,2432,0.00025978724041454644,0.00026913883225614495,9.351591841598515e-06,0.09351591841598515
12m,1994-01-17,2453,0.0002584012955486445,0.00026767925019797393,9.27795464932945e-06,0.09277954649329449
12m,1994-02-15,2474,0.0002571969885282831,0.0002663970232571745,9.200034728891373e-06,0.09200034728891374
12m,1994-03-16,2495,0.00025606728809950976,0.0002651908492043771,9.123561104867363e-06,0.09123561104867363
12m,1994-04-18,2516,0.00025515911458280405,0.00026420730269270383,9.04818810989978e-06,0.0904818810989978
12m,1994-05-18,2537,0.00025436146030342194,0.0002633336826720485,8.972222368626545e-06,0.08972222368626545
12m,1994-06-17,2558,0.0002540260948920636,0.0002629192817683184,8.893186876254811e-06,0.08893186876254812
12m,1994-07-18,2579,0.00025389343966498247,0.0002627114645276055,8.818024862623037e-06,0.08818024862623038
12m,1994-08-16,2600,0.0002539425075776914,0.00026267682767627755,8.734320098586134e-06,0.08734320098586135
12m,1994-09-15,2621,0.0002541018302308754,0.0002627491559962894,8.64732576541402e-06,0.08647325765414021
12m,1994-10-17,2642,0.00025444084633769864,0.00026299226375325793,8.551417415559291e-06,0.08551417415559291
12m,1994-11-15,2663,0.00025482596186617056,0.00026327103763654013,8.44507577036957e-06,0.0844507577036957
12m,1994-12-14,2684,0.0002552376306339526,0.0002635491898727357,8.311559238783099e-06,0.08311559238783099
12m,1995-01-18,2705,0.0002558612202409459,0.0002640139382914599,8.152718050513999e-06,0.08152718050513999
12m,1995-02-16,2726,0.0002565509665865961,0.00026457915731148705,8.028190724890943e-06,0.08028190724890943
12m,1995-03-17,2747,0.00025723526060969076,0.00026516508275647966,7.929822146788906e-06,0.07929822146788906
12m,1995-04-19,2768,0.0002577726678084636,0.00026563197787937595,7.85931007091234e-06,0.0785931007091234
12m,1995-05-19,2789,0.0002581371175475761,0.0002659690855434119,7.831967995835804e-06,0.07831967995835805
12m,1995-06-20,2810,0.00025838633768513787,0.0002662098922843072,7.823554599169333e-06,0.07823554599169333
12m,1995-07-19,2831,0.0002585282851111301,0.00026635337130570893,7.82508619457886e-06,0.07825086194578859
12m,1995-08-17,2852,0.00025857561098203475,0.0002664339480949172,7.858337112882441e-06,0.07858337112882441
12m,1995-09-18,2873,0.00025859355228766005,0.0002665318344646197,7.938282176959673e-06,0.07938282176959673
12m,1995-10-17,2894,0.00025867048926811546,0.00026669498457172064,8.024495303605181e-06,0.08024495303605181
12m,1995-11-15,2915,0.0002587337368561676,0.00026686467749674985,8.130940640582263e-06,0.08130940640582263
12m,1995-12-14,2936,0.0002587572177679661,0.00026699817528561735,8.24095751765123e-06,0.0824095751765123
12m,1996-01-17,2957,0.0002587788030467156,0.0002671023401308796,8.323537084164003e-06,0.08323537084164002
12m,1996-02-15,2978,0.00025873403769826253,0.0002671451579313775,8.411120233114966e-06,0.08411120233114966
12m,1996-03-15,2999,0.0002585858292538887,0.0002670650724740735,8.479243220184808e-06,0.08479243220184808
12m,1996-04-17,3020,0.0002584582717512442,0.00026695753445195384,8.49926270070963e-06,0.0849926270070963
12m,1996-05-17,3041,0.0002584656965108893,0.00026697486181650483,8.509165305615519e-06,0.0850916530561552
12m,1996-06-18,3062,0.0002585645432111382,0.0002670865379018837,8.52199469074551e-06,0.0852199469074551
12m,1996-07-17,3083,0.00025863848417406114,0.00026717893956257257,8.540455388511429e-06,0.08540455388511428
12m,1996-08-15,3104,0.0002587393733320603,0.00026727488027786245,8.535506945802122e-06,0.08535506945802121
12m,1996-09-16,3125,0.0002588241051972793,0.00026736897884121547,8.544873643936198e-06,0.08544873643936197
12m,1996-10-15,3146,0.000258889168778225,0.0002674600422248378,8.570873446612788e-06,0.08570873446612788
12m,1996-11-13,3167,0.0002589301538029526,0.0002675200419305766,8.589888127623997e-06,0.08589888127623997
12m,1996-12-12,3188,0.0002590136449773411,0.000267619281550783,8.60563657344187e-06,0.0860563657344187
12m,1997-01-15,3209,0.00025911311713675185,0.00026771963056514917,8.606513428397323e-06,0.08606513428397324
12m,1997-02-13,3230,0.0002592432794996345,0.00026784079058863203,8.597511088997512e-06,0.08597511088997511
12m,1997-03-14,3251,0.00025944641837065364,0.0002680208029925768,8.57438462192314e-06,0.0857438462192314
12m,1997-04-16,3272,0.0002596939184867816,0.00026822149302329983,8.527574536518223e-06,0.08527574536518223
12m,1997-05-16,3293,0.00025997080128656113,0.00026843629812061813,8.465496834057003e-06,0.08465496834057004
12m,1997-06-17,3314,0.0002602507718017342,0.00026862454536246685,8.373773560732664e-06,0.08373773560732664
12m,1997-07-16,3335,0.0002606753916647838,0.00026893071560113056,8.255323936346749e-06,0.08255323936346749
12m,1997-08-14,3356,0.0002611997529061821,0.00026932666087355,8.126907967367914e-06,0.08126907967367913
12m,1997-09-15,3377,0.0002618511605754276,0.0002698274621332652,7.9763015578376e-06,0.07976301557837599
12m,1997-10-14,3398,0.00026252083540475836,0.00027033229577810657,7.811460373348205e-06,0.07811460373348204
12m,1997-11-12,3419,0.00026327811188802015,0.00027090825641789873,7.630144529878577e-06,0.07630144529878577
12m,1997-12-11,3440,0.0002640237227682559,0.00027147856991358065,7.454847145324755e-06,0.07454847145324756
12m,1998-01-15,3461,0.00026472713820987494,0.0002719665614266118,7.239423216736859e-06,0.0723942321673686
12m,1998-02-13,3482,0.0002654001429588874,0.00027220797586101586,6.807832902128456e-06,0.06807832902128456
12m,1998-03-16,3503,0.00026597201470307156,0.0002721577528204621,6.185738117390528e-06,0.06185738117390528
12m,1998-04-16,3524,0.0002664306880811559,0.0002721628634969919,5.732175415835983e-06,0.05732175415835983
12m,1998-05-18,3545,0.0002667964237465397,0.00027221744250713537,5.4210187605956985e-06,0.054210187605956986
12m,1998-06-17,3566,0.00026681590351793695,0.000272116100165594,5.300196647657054e-06,0.053001966476570544
12m,1998-07-16,3587,0.0002667037927634641,0.00027209209136835286,5.38829860488875e-06,0.053882986048887506
12m,1998-08-14,3608,0.0002664263925728912,0.0002720001713756744,5.573778802783205e-06,0.055737788027832046
12m,1998-09-15,3629,0.0002659777500093128,0.000271776808576143,5.799058566830168e-06,0.057990585668301675
12m,1998-10-14,3650,0.00026535234344961614,0.00027139292530692426,6.04058185730812e-06,0.0604058185730812
12m,1998-11-12,3671,0.00026454756489196937,0.0002708659437389968,6.318378847027428e-06,0.06318378847027428
12m,1998-12-11,3692,0.00026345065820416617,0.0002700507330718837,6.600074867717546e-06,0.06600074867717547
12m,1999-01-15,3713,0.0002622758578919811,0.00026920755548110424,6.931697589123136e-06,0.06931697589123137
12m,1999-02-15,3734,0.0002610352161422564,0.00026825763577612244,7.222419633866046e-06,0.07222419633866047
12m,1999-03-16,3755,0.0002597901423835505,0.00026709066526924393,7.300522885693417e-06,0.07300522885693417
12m,1999-04-16,3776,0.0002604410976532415,0.00026568063749947353,5.239539846232043e-06,0.052395398462320435
12m,1999-05-18,3797,0.00025990700581741093,0.00026437334739291244,4.466341575501507e-06,0.04466341575501507
12m,1999-06-17,3818,0.0002588835170317258,0.0002632217799859946,4.338262954268763e-06,0.04338262954268763
12m,1999-07-16,3839,0.00025757645913783065,0.0002622180706240154,4.641611486184765e-06,0.04641611486184765
12m,1999-08-16,3860,0.0002563193394860163,0.00026110536526659017,4.786025780573861e-06,0.04786025780573861
12m,1999-09-14,3881,0.0002551109140896939,0.0002600404052078095,4.929491118115556e-06,0.04929491118115556
12m,1999-10-13,3902,0.0002539592789792848,0.00025903667731187193,5.077398332587108e-06,0.05077398332587108
12m,1999-11-11,3923,0.00025290618040064294,0.00025820224594637483,5.2960655457318854e-06,0.05296065545731885
12m,1999-12-10,3944,0.0002520338254206534,0.0002576141523142991,5.580326893645708e-06,0.05580326893645708
12m,2000-01-14,3965,0.00025112791781583383,0.0002569835766078191,5.8556587919852965e-06,0.058556587919852965
12m,2000-02-14,3986,0.0002499520898294043,0.00025603250939371515,6.080419564310862e-06,0.06080419564310861
12m,2000-03-14,4007,0.00024948357303943697,0.0002548541080294794,5.370534990042431e-06,0.05370534990042431
12m,2000-04-12,4028,0.00024853107589184584,0.00025392485371794745,5.3937778261016174e-06,0.05393777826101617
12m,2000-05-16,4049,0.00024747067799173677,0.0002528791766896424,5.408498697905657e-06,0.05408498697905657
12m,2000-06-15,4070,0.00024631855139645343,0.0002516935668084196,5.3750154119661456e-06,0.053750154119661456
12m,2000-07-14,4091,0.00024542888289694794,0.0002510573689986951,5.62848610174716e-06,0.0562848610174716
12m,2000-08-14,4112,0.00024445056970201604,0.0002505426862711695,6.092116569153441e-06,0.060921165691534405
12m,2000-09-13,4133,0.00024542960439548366,0.00025065761622596836,5.2280118304846965e-06,0.05228011830484697
12m,2000-10-12,4154,0.0002457414532421141,0.0002511487319600148,5.407278717900726e-06,0.05407278717900726
12m,2000-11-10,4175,0.00024778126133014283,0.0002518353323346629,4.054071004520052e-06,0.04054071004520052
12m,2000-12-11,4196,0.00025510212804185305,0.0002543518754601803,-7.50252581672745e-07,-0.00750252581672745
12m,2001-01-12,4217,0.0002614644979433211,0.0002584962050867674,-2.9682928565537346e-06,-0.029682928565537347
12m,2001-02-12,4238,0.00026100265129944675,0.00026218657370613775,1.1839224066909917e-06,0.011839224066909917
12m,2001-03-13,4259,0.0002598619438852971,0.0002612045094796249,1.342565594327817e-06,0.013425655943278169
12m,2001-04-11,4280,0.0002588534420364466,0.0002601196706399773,1.2662286035307292e-06,0.012662286035307292
12m,2001-05-15,4301,0.0002578909298443282,0.00025909715932986063,1.206229485532426e-06,0.01206229485532426
12m,2001-06-13,4322,0.00025713361029126966,0.0002582220655924571,1.0884553011874317e-06,0.010884553011874316
12m,2001-07-12,4343,0.00025651513362626746,0.00025745879997650454,9.436663502370812e-07,0.009436663502370813
12m,2001-08-10,4364,0.00025588230723288115,0.0002566837443559419,8.01437123060765e-07,0.00801437123060765
12m,2001-09-11,4385,0.00025531049574337687,0.0002559960968027655,6.856010593886191e-07,0.006856010593886191
12m,2001-10-10,4406,0.00025483420007233506,0.0002554020396640922,5.678395917571577e-07,0.005678395917571577
12m,2001-11-08,4427,0.00025423712300949564,0.00025470872054954383,4.715975400481926e-07,0.004715975400481926
12m,2001-12-07,4448,0.000253729268241283,0.0002541134453680468,3.841771267638059e-07,0.003841771267638059
12m,2002-01-14,4469,0.00025321172591184993,0.00025351032144652156,2.985955346716286e-07,0.002985955346716286
12m,2002-02-12,4490,0.0002527212552265379,0.00025286942338364533,1.481681571074327e-07,0.001481681571074327
12m,2002-03-13,4511,0.0002520410810132434,0.00025198104640792077,-6.003460532264535e-08,-0.0006003460532264535
12m,2002-04-15,4532,0.0002512914442621418,0.00025097802450286323,-3.134197592785464e-07,-0.003134197592785464
12m,2002-05-14,4553,0.00025041074997275855,0.00025141311163580404,1.0023616630454877e-06,0.010023616630454877
12m,2002-06-12,4574,0.00024948011457521054,0.00025831482725801035,8.83471268279981e-06,0.0883471268279981
12m,2002-07-11,4595,0.0002499004819192767,0.00026876447433775983,1.8863992418483152e-05,0.18863992418483153
12m,2002-08-09,4616,0.0002495047299365959,0.00027735211938649735,2.7847389449901425e-05,0.2784738944990143
12m,2002-09-09,4637,0.000250957586666292,0.000280766199064822,2.980861239852998e-05,0.2980861239852998
12m,2002-10-08,4658,0.00025582861573085177,0.0002855201697906361,2.969155405978431e-05,0.2969155405978431
12m,2002-11-06,4679,0.0002593825205627145,0.0002876859333394057,2.8303412776691168e-05,0.28303412776691167
12m,2002-12-05,4700,0.00026108491140903057,0.0002873487586213787,2.626384721234813e-05,0.2626384721234813
12m,2003-01-08,4721,0.00026304725392632715,0.00028807624436878303,2.502899044245588e-05,0.2502899044245588
12m,2003-02-06,4742,0.0002672181140147035,0.0002916859209215083,2.4467806906804796e-05,0.24467806906804795
12m,2003-03-07,4763,0.00027064120771140034,0.00029493371972464505,2.4292512013244713e-05,0.24292512013244713
12m,2003-04-07,4784,0.0002710551874776726,0.0002960522792047215,2.499709172704888e-05,0.2499709172704888
12m,2003-05-08,4805,0.00027325797772452423,0.00029973902393919214,2.648104621466791e-05,0.2648104621466791
12m,2003-06-06,4826,0.0002728636988608106,0.00030019409545444794,2.7330396593637323e-05,0.27330396593637324
12m,2003-07-07,4847,0.00027202002848150317,0.00029912632947797077,2.71063009964676e-05,0.27106300996467597
12m,2003-08-05,4868,0.0002713195398948292,0.00029834320307624306,2.7023663181413853e-05,0.27023663181413854
12m,2003-09-03,4889,0.0002727174231351191,0.00029959060247622784,2.687317934110876e-05,0.2687317934110876
12m,2003-10-02,4910,0.0002722413484392643,0.0002989641314743408,2.672278303507647e-05,0.2672278303507647
12m,2003-10-31,4931,0.00027146822800857494,0.0002981076044287275,2.663937642015255e-05,0.2663937642015255
12m,2003-12-01,4952,0.00027037601418331144,0.00029692915316564605,2.6553138982334608e-05,0.26553138982334606
12m,2004-01-02,4973,0.00026950769683394216,0.0002959726845046729,2.646498767073076e-05,0.2646498767073076
12m,2004-02-02,4994,0.0002689339072865454,0.00029528762100556005,2.635371371901467e-05,0.2635371371901467
12m,2004-03-02,5015,0.00026847411689857436,0.0002947108011966966,2.6236684298122247e-05,0.2623668429812225
12m,2004-03-31,5036,0.0002679590627341888,0.00029406006226849517,2.610099953430638e-05,0.2610099953430638
12m,2004-05-04,5057,0.0002675390014103495,0.00029349925023706915,2.5960248826719648e-05,0.25960248826719645
12m,2004-06-03,5078,0.00026704669985516027,0.0002928770259244062,2.5830326069245946e-05,0.25830326069245946
12m,2004-07-02,5099,0.00026657445737334547,0.0002922849612335612,2.5710503860215726e-05,0.2571050386021573
12m,2004-08-02,5120,0.0002662996332145208,0.0002919361573141152,2.5636524099594395e-05,0.25636524099594393
12m,2004-09-01,5141,0.0002663349743528206,0.00029191329977833777,2.557832542551716e-05,0.25578325425517157
12m,2004-09-30,5162,0.00026639935012505407,0.0002919272020198339,2.552785189477983e-05,0.2552785189477983
12m,2004-10-29,5183,0.000266316201240532,0.00029179711782850574,2.548091658797374e-05,0.2548091658797374
12m,2004-11-29,5204,0.00026655916478749857,0.00029197278957248545,2.5413624784986885e-05,0.2541362478498688
12m,2004-12-28,5225,0.00026660304114366315,0.0002919625417628531,2.5359500619189955e-05,0.25359500619189956
12m,2005-01-26,5246,0.00026627551285655525,0.00029159354142586604,2.5318028569310794e-05,0.2531802856931079
12m,2005-02-24,5267,0.00026613191689656585,0.000291365691075927,2.523377417936113e-05,0.2523377417936113
12m,2005-03-29,5288,0.0002661030720954344,0.00029125685454390736,2.5153782448472965e-05,0.25153782448472967
12m,2005-04-27,5309,0.0002662927928832852,0.0002913402088432577,2.5047415959972513e-05,0.25047415959972513
12m,2005-05-26,5330,0.0002662299597582362,0.00029117899158985424,2.4949031831618038e-05,0.24949031831618038
12m,2005-06-27,5351,0.00026611019100032863,0.0002909354424922021,2.4825251491873463e-05,0.24825251491873462
12m,2005-07-26,5372,0.00026597016557363925,0.00029064086441537613,2.4670698841736886e-05,0.24670698841736885
12m,2005-08-24,5393,0.00026590009607935293,0.0002904300775760163,2.452998149666337e-05,0.24529981496663372
12m,2005-09-23,5414,0.0002658748766635785,0.0002902698845376401,2.4395007874061564e-05,0.24395007874061564
12m,2005-10-24,5435,0.0002658554976889775,0.0002901142435977286,2.425874590875109e-05,0.2425874590875109
12m,2005-11-22,5456,0.00026575188755714534,0.00028983353087335935,2.408164331621401e-05,0.24081643316214008
12m,2005-12-21,5477,0.000265773564515805,0.00028963898853433555,2.386542401853055e-05,0.23865424018530548
12m,2006-01-23,5498,0.0002658002092815279,0.0002894443858670538,2.3644176585525898e-05,0.23644176585525897
12m,2006-02-21,5519,0.00026590075367815066,0.0002893462406775232,2.3445486999372554e-05,0.23445486999372553
12m,2006-03-22,5540,0.0002658878733956606,0.00028914200155513194,2.325412815947132e-05,0.2325412815947132
